student_id,program,gpa,course_id,course_name,course_level,course_difficulty,attempts,attendance,credit_load,grade,pass_fail
STU-0038,Mechanical Engineering,2.477,ME301,Machine Design,300,7.67,1,78.6,3,F,0
STU-0454,Electrical Engineering,3.483,EE401,Renewable Energy,200,7.21,1,71.3,3,A,1
STU-0413,Electrical Engineering,3.115,EE301,Power Systems I,200,7.7,1,98.9,3,A,1
STU-0342,Mining Engineering,2.833,MN301,Rock Mechanics,300,7.41,3,64.2,3,F,0
STU-0339,Mining Engineering,2.772,MN201,Introduction to Mining,200,5.81,1,64.4,2,B,1
STU-0031,Geological Engineering,2.331,GL201,Structural Geology,300,6.73,1,69.6,3,C,1
STU-0593,Geological Engineering,3.188,GL401,Engineering Geology,200,7.29,1,66.1,3,A,1
STU-0459,Mining Engineering,2.009,MN301,Rock Mechanics,300,7.06,1,75.9,3,C,1
STU-0015,Mechanical Engineering,2.94,ME401,Finite Element Methods,400,7.52,1,77.2,3,F,0
STU-0152,Geological Engineering,3.137,GL201,Structural Geology,300,7.29,1,77.6,3,A,1
STU-0249,Mechanical Engineering,3.141,ME301,Machine Design,300,7.39,1,75.5,3,A,1
STU-0529,Mechanical Engineering,2.241,ME401,Finite Element Methods,200,7.23,1,56.7,3,F,0
STU-0260,Mining Engineering,3.04,MN201,Introduction to Mining,200,6.23,1,81.4,2,A,1
STU-0338,Electrical Engineering,2.224,EE301,Power Systems I,300,8.1,1,99.3,3,F,0
STU-0319,Geological Engineering,2.274,GL401,Engineering Geology,200,7.65,1,99.8,3,F,0
STU-0457,Electrical Engineering,2.566,EE401,Renewable Energy,300,6.72,1,84.5,3,C,1
STU-0123,Geological Engineering,3.408,GL301,Hydrogeology,300,7.57,1,90.5,3,F,0
STU-0228,Mechanical Engineering,3.318,EE201,Circuit Theory II,400,7.08,1,81.7,3,A,1
STU-0405,Mining Engineering,2.99,MN301,Rock Mechanics,300,6.94,2,79.3,3,F,0
STU-0020,Mining Engineering,2.647,MN301,Rock Mechanics,400,6.77,1,100.0,3,F,0
STU-0091,Geological Engineering,2.306,GL401,Engineering Geology,300,7.05,1,78.9,3,F,0
STU-0490,Mechanical Engineering,2.321,ME301,Machine Design,300,7.45,1,100.0,3,C,1
STU-0442,Electrical Engineering,3.043,EE401,Renewable Energy,300,6.94,1,86.2,3,F,0
STU-0384,Mechanical Engineering,2.653,ME301,Machine Design,300,6.9,1,79.4,3,B,1
STU-0597,Electrical Engineering,3.238,EE401,Renewable Energy,200,6.62,1,97.1,3,A,1
STU-0028,Mining Engineering,3.306,ME301,Machine Design,400,7.62,1,76.6,3,F,0
STU-0417,Electrical Engineering,2.943,EE201,Circuit Theory II,300,6.76,1,62.9,3,D,1
STU-0529,Mining Engineering,2.434,MN401,Mine Planning,300,7.99,1,62.5,3,F,0
STU-0216,Electrical Engineering,3.002,EE401,Renewable Energy,300,6.94,2,89.2,3,B,1
STU-0582,Geological Engineering,2.145,GL401,Engineering Geology,200,7.11,1,96.1,3,C,1
STU-0175,Geological Engineering,3.475,GL201,Structural Geology,300,6.57,1,100.0,3,A,1
STU-0227,Mechanical Engineering,2.2,GL401,Engineering Geology,200,7.14,1,86.8,3,F,0
STU-0101,Mining Engineering,3.008,MN301,Rock Mechanics,200,7.56,1,91.3,3,A,1
STU-0535,Electrical Engineering,2.779,EE301,Power Systems I,300,8.38,1,100.0,3,B,1
STU-0134,Mechanical Engineering,2.565,ME301,Machine Design,200,7.58,1,87.1,3,B,1
STU-0577,Mechanical Engineering,3.089,ME201,Thermodynamics I,200,7.21,1,52.2,3,C,1
STU-0404,Mining Engineering,2.448,MN301,Rock Mechanics,200,7.8,1,66.4,3,D,1
STU-0044,Mining Engineering,2.78,MN401,Mine Planning,300,8.09,1,63.1,3,F,0
STU-0317,Geological Engineering,2.456,GL301,Hydrogeology,200,6.75,1,93.5,3,B,1
STU-0249,Geological Engineering,2.456,GL201,Structural Geology,200,6.28,1,69.7,3,D,1
STU-0591,Electrical Engineering,2.111,EE401,Renewable Energy,300,6.47,1,67.0,3,F,0
STU-0035,Mechanical Engineering,2.235,ME401,Finite Element Methods,200,8.18,1,87.2,3,D,1
STU-0379,Electrical Engineering,2.649,EE201,Circuit Theory II,400,6.93,1,71.3,3,F,0
STU-0570,Geological Engineering,3.153,GL201,Structural Geology,300,7.29,1,100.0,3,A,1
STU-0520,Geological Engineering,3.204,GL301,Hydrogeology,200,6.97,1,84.8,3,A,1
STU-0591,Geological Engineering,2.577,GL201,Structural Geology,300,6.51,1,74.3,3,B,1
STU-0290,Geological Engineering,3.083,GL401,Engineering Geology,200,7.14,3,71.1,3,F,0
STU-0072,Mechanical Engineering,2.768,EE401,Renewable Energy,300,7.33,1,82.8,3,B,1
STU-0236,Geological Engineering,2.637,GL301,Hydrogeology,400,7.44,1,72.9,3,C,1
STU-0106,Geological Engineering,2.047,ME201,Thermodynamics I,400,6.6,1,91.8,3,F,0
STU-0211,Geological Engineering,2.632,GL401,Engineering Geology,200,7.15,1,91.0,3,B,1
STU-0412,Geological Engineering,2.966,GL401,Engineering Geology,300,7.92,2,86.1,3,A,1
STU-0313,Mining Engineering,2.824,MN201,Introduction to Mining,400,6.21,1,90.8,2,A,1
STU-0480,Mining Engineering,2.345,MN201,Introduction to Mining,200,6.23,1,100.0,2,F,0
STU-0361,Geological Engineering,2.989,GL201,Structural Geology,200,6.66,1,60.7,3,A,1
STU-0072,Electrical Engineering,2.512,EE301,Power Systems I,300,7.58,1,83.0,3,B,1
STU-0381,Geological Engineering,2.951,GL401,Engineering Geology,200,7.07,1,67.3,3,F,0
STU-0562,Mining Engineering,2.781,ME401,Finite Element Methods,200,7.93,1,79.8,3,B,1
STU-0372,Electrical Engineering,2.369,EE401,Renewable Energy,300,6.73,1,86.6,3,D,1
STU-0086,Mining Engineering,3.111,MN401,Mine Planning,200,7.68,1,96.3,3,A,1
STU-0381,Electrical Engineering,2.899,EE401,Renewable Energy,400,7.39,1,83.1,3,A,1
STU-0518,Electrical Engineering,2.69,EE401,Renewable Energy,300,7.32,1,61.4,3,B,1
STU-0490,Electrical Engineering,3.27,EE401,Renewable Energy,200,6.64,1,64.2,3,D,1
STU-0562,Geological Engineering,2.716,GL201,Structural Geology,400,6.27,2,89.0,3,F,0
STU-0449,Electrical Engineering,1.5,EE301,Power Systems I,200,7.82,1,59.8,3,D,1
STU-0203,Geological Engineering,2.508,GL201,Structural Geology,300,7.26,1,82.5,3,C,1
STU-0180,Mining Engineering,3.04,MN401,Mine Planning,200,7.46,1,69.4,3,A,1
STU-0241,Mining Engineering,2.775,MN401,Mine Planning,200,8.28,1,86.4,3,A,1
STU-0475,Mechanical Engineering,3.692,ME301,Machine Design,200,8.48,1,86.6,3,A,1
STU-0553,Electrical Engineering,3.842,EE201,Circuit Theory II,400,6.89,1,85.6,3,A,1
STU-0009,Mining Engineering,2.409,GL401,Engineering Geology,400,7.08,1,90.8,3,F,0
STU-0415,Mechanical Engineering,2.818,GL301,Hydrogeology,400,6.33,1,96.5,3,A,1
STU-0327,Mining Engineering,2.029,MN401,Mine Planning,400,7.36,1,87.3,3,F,0
STU-0342,Mechanical Engineering,2.591,ME401,Finite Element Methods,300,7.98,1,66.0,3,C,1
STU-0395,Mechanical Engineering,3.644,ME201,Thermodynamics I,300,6.87,1,90.6,3,A,1
STU-0273,Mining Engineering,3.264,MN201,Introduction to Mining,300,6.17,1,86.2,2,A,1
STU-0034,Geological Engineering,2.618,EE201,Circuit Theory II,200,6.62,1,74.3,3,B,1
STU-0116,Geological Engineering,2.842,GL301,Hydrogeology,300,6.96,1,72.6,3,B,1
STU-0529,Mechanical Engineering,2.408,EE301,Power Systems I,200,7.53,1,62.7,3,F,0
STU-0210,Electrical Engineering,2.772,MN401,Mine Planning,400,8.06,1,97.6,3,B,1
STU-0205,Geological Engineering,2.936,EE301,Power Systems I,200,7.36,1,58.9,3,C,1
STU-0409,Electrical Engineering,2.459,EE401,Renewable Energy,300,6.95,1,73.9,3,D,1
STU-0485,Mechanical Engineering,2.385,ME201,Thermodynamics I,200,6.69,1,100.0,3,C,1
STU-0353,Geological Engineering,3.233,GL301,Hydrogeology,300,7.38,3,99.4,3,B,1
STU-0443,Electrical Engineering,3.273,EE201,Circuit Theory II,200,6.33,1,100.0,3,A,1
STU-0157,Electrical Engineering,2.656,GL401,Engineering Geology,400,6.87,1,100.0,3,A,1
STU-0421,Mechanical Engineering,3.734,ME301,Machine Design,200,7.75,1,81.6,3,A,1
STU-0028,Mechanical Engineering,2.079,ME301,Machine Design,200,7.73,1,80.6,3,D,1
STU-0295,Geological Engineering,3.166,GL301,Hydrogeology,200,7.49,1,78.5,3,C,1
STU-0437,Mechanical Engineering,2.814,MN201,Introduction to Mining,300,6.81,1,83.2,2,A,1
STU-0066,Geological Engineering,1.868,GL201,Structural Geology,200,7.57,1,99.5,3,D,1
STU-0017,Geological Engineering,1.708,GL201,Structural Geology,200,6.89,1,96.3,3,F,0
STU-0433,Geological Engineering,2.914,GL301,Hydrogeology,300,7.03,1,63.4,3,A,1
STU-0176,Electrical Engineering,3.141,EE301,Power Systems I,300,7.44,1,82.9,3,A,1
STU-0136,Mechanical Engineering,2.383,ME401,Finite Element Methods,400,7.95,1,70.7,3,F,0
STU-0355,Electrical Engineering,2.561,EE201,Circuit Theory II,400,7.15,2,82.2,3,D,1
STU-0350,Mechanical Engineering,2.149,ME201,Thermodynamics I,200,6.86,1,90.9,3,F,0
STU-0109,Mining Engineering,2.263,MN401,Mine Planning,300,7.62,1,89.9,3,D,1
STU-0416,Electrical Engineering,2.274,EE201,Circuit Theory II,200,7.11,2,93.3,3,F,0
STU-0420,Mining Engineering,2.95,MN301,Rock Mechanics,200,7.44,1,99.4,3,D,1
STU-0106,Geological Engineering,3.067,GL201,Structural Geology,200,6.83,1,88.8,3,A,1
STU-0506,Mining Engineering,3.154,MN401,Mine Planning,200,7.81,3,79.2,3,D,1
STU-0467,Mining Engineering,2.497,MN301,Rock Mechanics,200,7.2,1,100.0,3,B,1
STU-0368,Mining Engineering,2.923,MN401,Mine Planning,300,8.03,1,85.6,3,A,1
STU-0369,Geological Engineering,2.488,GL201,Structural Geology,200,6.65,1,65.5,3,C,1
STU-0336,Electrical Engineering,2.3,EE201,Circuit Theory II,300,7.26,1,91.0,3,C,1
STU-0496,Electrical Engineering,2.63,EE201,Circuit Theory II,200,6.78,1,82.0,3,B,1
STU-0281,Geological Engineering,2.514,GL201,Structural Geology,200,7.67,1,94.8,3,F,0
STU-0247,Geological Engineering,2.021,GL201,Structural Geology,400,6.99,1,69.3,3,F,0
STU-0068,Mechanical Engineering,2.542,ME201,Thermodynamics I,300,6.68,3,78.8,3,D,1
STU-0064,Mining Engineering,2.756,MN401,Mine Planning,300,7.64,1,87.4,3,B,1
STU-0400,Mining Engineering,2.816,MN401,Mine Planning,400,7.5,1,100.0,3,A,1
STU-0307,Mechanical Engineering,2.886,ME301,Machine Design,400,7.25,3,72.9,3,D,1
STU-0527,Mining Engineering,3.106,MN401,Mine Planning,200,8.03,1,73.5,3,A,1
STU-0075,Geological Engineering,3.016,GL401,Engineering Geology,400,8.26,1,81.5,3,A,1
STU-0126,Geological Engineering,3.385,GL301,Hydrogeology,200,6.91,1,84.5,3,A,1
STU-0124,Mechanical Engineering,2.42,ME201,Thermodynamics I,300,7.45,1,96.8,3,B,1
STU-0328,Mechanical Engineering,2.419,EE201,Circuit Theory II,200,7.33,3,61.4,3,D,1
STU-0281,Mining Engineering,2.548,EE401,Renewable Energy,300,5.95,1,82.1,3,B,1
STU-0381,Geological Engineering,3.281,GL401,Engineering Geology,300,7.28,1,89.0,3,A,1
STU-0456,Mechanical Engineering,2.922,ME401,Finite Element Methods,200,7.9,1,100.0,3,B,1
STU-0240,Geological Engineering,2.666,GL201,Structural Geology,400,7.45,1,86.2,3,D,1
STU-0020,Mechanical Engineering,2.742,ME201,Thermodynamics I,200,6.63,1,89.4,3,A,1
STU-0464,Mining Engineering,1.891,MN401,Mine Planning,200,8.25,1,69.6,3,F,0
STU-0042,Mechanical Engineering,3.128,EE401,Renewable Energy,400,6.81,1,80.7,3,F,0
STU-0239,Mechanical Engineering,2.486,ME201,Thermodynamics I,300,7.51,1,74.2,3,D,1
STU-0017,Mechanical Engineering,3.232,GL301,Hydrogeology,300,7.36,1,84.5,3,A,1
STU-0188,Geological Engineering,3.027,GL301,Hydrogeology,300,7.23,2,71.9,3,F,0
STU-0052,Electrical Engineering,2.124,EE401,Renewable Energy,200,6.6,1,77.9,3,F,0
STU-0176,Mechanical Engineering,2.835,ME201,Thermodynamics I,200,7.89,1,61.8,3,B,1
STU-0004,Geological Engineering,2.561,GL201,Structural Geology,200,6.95,1,70.6,3,D,1
STU-0210,Mining Engineering,2.445,MN401,Mine Planning,300,7.6,2,94.9,3,D,1
STU-0507,Electrical Engineering,1.81,EE401,Renewable Energy,300,6.96,1,69.8,3,F,0
STU-0131,Mining Engineering,2.382,ME201,Thermodynamics I,300,7.02,1,91.0,3,F,0
STU-0144,Mechanical Engineering,2.495,ME201,Thermodynamics I,400,6.59,1,97.9,3,B,1
STU-0018,Electrical Engineering,2.461,EE201,Circuit Theory II,200,7.2,1,72.3,3,C,1
STU-0401,Mining Engineering,1.903,EE201,Circuit Theory II,200,7.07,1,62.4,3,F,0
STU-0225,Mechanical Engineering,3.252,ME401,Finite Element Methods,300,8.0,1,99.5,3,A,1
STU-0437,Mechanical Engineering,1.89,ME301,Machine Design,300,7.59,1,100.0,3,D,1
STU-0257,Mining Engineering,2.575,MN201,Introduction to Mining,200,5.42,1,72.6,2,A,1
STU-0311,Mechanical Engineering,2.946,ME401,Finite Element Methods,300,7.74,3,88.1,3,F,0
STU-0166,Mechanical Engineering,2.608,ME301,Machine Design,200,6.6,1,65.7,3,B,1
STU-0107,Electrical Engineering,3.522,EE301,Power Systems I,200,7.65,2,71.6,3,A,1
STU-0253,Mechanical Engineering,2.815,ME401,Finite Element Methods,300,7.61,1,81.2,3,C,1
STU-0377,Mechanical Engineering,2.108,ME201,Thermodynamics I,300,6.52,1,83.3,3,F,0
STU-0405,Mining Engineering,2.395,MN201,Introduction to Mining,300,6.28,1,74.5,2,D,1
STU-0485,Mining Engineering,2.835,MN201,Introduction to Mining,300,5.95,1,68.0,2,F,0
STU-0584,Geological Engineering,3.004,GL401,Engineering Geology,400,6.78,1,84.5,3,D,1
STU-0385,Mechanical Engineering,2.947,ME401,Finite Element Methods,400,8.65,1,69.1,3,F,0
STU-0073,Electrical Engineering,2.397,EE201,Circuit Theory II,300,7.22,1,69.0,3,C,1
STU-0042,Mechanical Engineering,2.542,ME201,Thermodynamics I,400,6.91,1,94.7,3,A,1
STU-0432,Mechanical Engineering,2.505,ME201,Thermodynamics I,300,7.28,1,98.6,3,F,0
STU-0208,Geological Engineering,2.778,ME401,Finite Element Methods,400,8.7,1,67.8,3,F,0
STU-0163,Geological Engineering,2.424,GL301,Hydrogeology,300,7.21,1,91.3,3,C,1
STU-0497,Geological Engineering,3.108,GL401,Engineering Geology,200,6.81,1,58.9,3,A,1
STU-0202,Geological Engineering,2.734,GL301,Hydrogeology,200,6.65,1,56.1,3,C,1
STU-0066,Mining Engineering,2.726,MN201,Introduction to Mining,200,6.09,1,79.7,2,A,1
STU-0212,Mining Engineering,3.267,MN401,Mine Planning,200,7.61,1,84.9,3,A,1
STU-0415,Mining Engineering,2.423,MN201,Introduction to Mining,200,5.99,1,91.2,2,F,0
STU-0438,Mining Engineering,2.995,MN401,Mine Planning,300,7.7,1,68.8,3,B,1
STU-0337,Mining Engineering,2.361,MN201,Introduction to Mining,200,6.38,1,61.6,2,F,0
STU-0389,Geological Engineering,2.105,GL401,Engineering Geology,200,6.8,1,69.3,3,F,0
STU-0477,Mechanical Engineering,2.598,ME301,Machine Design,400,7.57,3,88.3,3,F,0
STU-0371,Geological Engineering,2.076,GL401,Engineering Geology,400,7.32,1,86.6,3,F,0
STU-0044,Electrical Engineering,2.284,EE401,Renewable Energy,200,7.31,1,90.1,3,F,0
STU-0436,Geological Engineering,3.269,GL301,Hydrogeology,300,6.99,1,64.6,3,A,1
STU-0110,Mechanical Engineering,2.363,ME301,Machine Design,400,7.66,1,70.5,3,F,0
STU-0027,Mechanical Engineering,2.497,ME401,Finite Element Methods,400,8.0,1,83.3,3,D,1
STU-0123,Geological Engineering,2.235,GL401,Engineering Geology,200,7.37,1,65.1,3,F,0
STU-0403,Geological Engineering,2.452,GL301,Hydrogeology,200,7.37,1,94.0,3,C,1
STU-0482,Mining Engineering,3.042,MN201,Introduction to Mining,300,6.12,1,60.7,2,A,1
STU-0240,Geological Engineering,2.76,GL301,Hydrogeology,300,7.24,1,100.0,3,A,1
STU-0580,Geological Engineering,2.912,GL301,Hydrogeology,300,7.14,1,70.0,3,B,1
STU-0242,Electrical Engineering,2.62,EE201,Circuit Theory II,200,6.83,1,79.6,3,F,0
STU-0045,Electrical Engineering,2.674,EE401,Renewable Energy,200,6.81,1,73.0,3,B,1
STU-0124,Mechanical Engineering,2.556,ME201,Thermodynamics I,300,7.1,1,63.3,3,C,1
STU-0570,Electrical Engineering,3.046,EE301,Power Systems I,400,6.95,1,90.3,3,A,1
STU-0134,Mining Engineering,2.206,MN301,Rock Mechanics,400,7.24,1,100.0,3,F,0
STU-0433,Geological Engineering,2.699,GL201,Structural Geology,200,7.0,1,79.8,3,F,0
STU-0411,Mechanical Engineering,2.971,ME301,Machine Design,200,7.09,1,62.6,3,A,1
STU-0240,Mining Engineering,3.261,MN301,Rock Mechanics,200,7.19,1,72.2,3,A,1
STU-0059,Mining Engineering,2.902,MN201,Introduction to Mining,200,6.37,1,65.8,2,A,1
STU-0015,Mechanical Engineering,3.039,ME301,Machine Design,400,7.39,1,90.6,3,A,1
STU-0133,Electrical Engineering,2.328,EE201,Circuit Theory II,400,7.19,1,77.9,3,C,1
STU-0065,Geological Engineering,3.019,GL301,Hydrogeology,200,6.54,1,100.0,3,A,1
STU-0174,Geological Engineering,2.591,GL301,Hydrogeology,200,7.37,1,82.0,3,B,1
STU-0177,Mechanical Engineering,2.94,ME201,Thermodynamics I,400,6.81,1,65.2,3,F,0
STU-0048,Mining Engineering,2.825,MN201,Introduction to Mining,200,6.41,1,80.9,2,A,1
STU-0526,Mining Engineering,2.276,MN301,Rock Mechanics,300,7.28,1,94.8,3,F,0
STU-0180,Mechanical Engineering,1.931,ME201,Thermodynamics I,200,6.88,1,90.4,3,F,0
STU-0438,Mining Engineering,2.878,MN301,Rock Mechanics,200,7.24,1,97.9,3,A,1
STU-0598,Mining Engineering,2.608,MN301,Rock Mechanics,200,7.06,2,75.1,3,D,1
STU-0372,Geological Engineering,3.016,GL401,Engineering Geology,300,7.81,1,75.0,3,B,1
STU-0060,Mechanical Engineering,2.376,GL201,Structural Geology,200,6.72,1,76.4,3,F,0
STU-0085,Mining Engineering,3.419,MN201,Introduction to Mining,300,6.64,1,76.5,2,A,1
STU-0462,Geological Engineering,2.119,GL201,Structural Geology,300,7.46,1,73.6,3,F,0
STU-0305,Electrical Engineering,2.511,EE301,Power Systems I,300,7.9,1,77.4,3,D,1
STU-0466,Mechanical Engineering,1.84,EE301,Power Systems I,200,7.31,1,86.3,3,D,1
STU-0156,Mining Engineering,2.652,MN401,Mine Planning,400,7.81,1,100.0,3,B,1
STU-0460,Mining Engineering,2.011,MN401,Mine Planning,200,7.72,1,96.4,3,D,1
STU-0400,Mining Engineering,2.737,MN201,Introduction to Mining,200,5.98,1,58.0,2,B,1
STU-0037,Mechanical Engineering,2.399,ME201,Thermodynamics I,300,7.49,1,93.5,3,F,0
STU-0560,Geological Engineering,2.524,GL201,Structural Geology,400,6.85,1,100.0,3,A,1
STU-0118,Electrical Engineering,2.368,EE401,Renewable Energy,200,7.27,3,75.0,3,F,0
STU-0462,Electrical Engineering,2.784,EE401,Renewable Energy,300,6.76,1,91.7,3,A,1
STU-0466,Electrical Engineering,2.375,MN201,Introduction to Mining,300,6.14,1,60.1,2,C,1
STU-0484,Electrical Engineering,3.213,EE201,Circuit Theory II,300,6.89,1,77.4,3,A,1
STU-0244,Mining Engineering,2.924,MN401,Mine Planning,200,8.07,1,80.1,3,B,1
STU-0145,Electrical Engineering,2.715,EE301,Power Systems I,200,7.31,3,95.5,3,D,1
STU-0472,Electrical Engineering,2.281,EE201,Circuit Theory II,400,6.65,1,77.1,3,F,0
STU-0321,Geological Engineering,2.249,GL201,Structural Geology,200,7.26,1,72.8,3,F,0
STU-0215,Geological Engineering,2.896,GL301,Hydrogeology,200,7.24,1,95.8,3,B,1
STU-0107,Mechanical Engineering,2.285,ME401,Finite Element Methods,400,7.58,1,90.4,3,F,0
STU-0477,Geological Engineering,2.87,EE301,Power Systems I,400,7.37,1,88.7,3,C,1
STU-0157,Mechanical Engineering,2.548,GL401,Engineering Geology,300,7.92,1,67.0,3,C,1
STU-0252,Mechanical Engineering,2.135,ME401,Finite Element Methods,300,8.08,1,80.6,3,F,0
STU-0311,Mechanical Engineering,3.188,ME201,Thermodynamics I,300,7.3,1,87.1,3,B,1
STU-0278,Geological Engineering,2.798,GL401,Engineering Geology,300,7.32,1,91.3,3,B,1
STU-0353,Electrical Engineering,2.865,EE301,Power Systems I,200,7.73,1,100.0,3,A,1
STU-0562,Mining Engineering,2.206,MN401,Mine Planning,300,7.74,1,81.4,3,F,0
STU-0050,Mining Engineering,2.503,MN401,Mine Planning,300,7.74,3,75.1,3,F,0
STU-0198,Geological Engineering,2.86,GL401,Engineering Geology,300,7.27,1,74.2,3,B,1
STU-0570,Geological Engineering,2.311,GL401,Engineering Geology,300,6.97,1,74.4,3,F,0
STU-0453,Electrical Engineering,2.437,EE401,Renewable Energy,200,6.82,1,64.4,3,F,0
STU-0491,Geological Engineering,1.996,GL201,Structural Geology,400,7.26,1,66.6,3,D,1
STU-0026,Geological Engineering,2.834,GL401,Engineering Geology,300,7.55,1,97.2,3,D,1
STU-0262,Mining Engineering,3.056,MN301,Rock Mechanics,300,7.63,1,76.8,3,A,1
STU-0278,Mining Engineering,3.261,MN301,Rock Mechanics,400,7.21,1,76.2,3,A,1
STU-0528,Electrical Engineering,2.907,EE301,Power Systems I,400,7.91,1,77.4,3,B,1
STU-0364,Mining Engineering,2.701,MN201,Introduction to Mining,200,5.77,1,86.6,2,C,1
STU-0278,Electrical Engineering,2.651,EE301,Power Systems I,200,8.2,1,99.5,3,C,1
STU-0279,Geological Engineering,2.581,GL401,Engineering Geology,200,7.53,1,86.5,3,C,1
STU-0312,Mechanical Engineering,2.244,ME401,Finite Element Methods,400,7.78,1,71.0,3,D,1
STU-0253,Geological Engineering,2.919,GL201,Structural Geology,200,7.41,1,73.8,3,A,1
STU-0598,Electrical Engineering,2.958,EE401,Renewable Energy,300,7.04,1,87.6,3,A,1
STU-0254,Mining Engineering,2.783,MN401,Mine Planning,300,7.12,1,79.2,3,B,1
STU-0423,Geological Engineering,2.578,GL201,Structural Geology,200,6.47,1,69.6,3,B,1
STU-0261,Mechanical Engineering,1.992,ME301,Machine Design,300,7.54,1,79.0,3,F,0
STU-0189,Geological Engineering,3.325,GL201,Structural Geology,200,6.76,1,100.0,3,A,1
STU-0571,Mining Engineering,2.528,MN301,Rock Mechanics,200,7.6,1,74.8,3,D,1
STU-0077,Mechanical Engineering,2.914,ME301,Machine Design,400,7.49,1,84.1,3,F,0
STU-0024,Mechanical Engineering,2.864,ME201,Thermodynamics I,300,6.94,1,78.0,3,D,1
STU-0147,Mining Engineering,3.24,MN401,Mine Planning,400,7.87,1,81.2,3,A,1
STU-0265,Mining Engineering,2.435,MN201,Introduction to Mining,400,6.39,1,75.9,2,F,0
STU-0300,Geological Engineering,3.254,GL401,Engineering Geology,300,7.82,1,71.4,3,A,1
STU-0121,Mechanical Engineering,3.003,EE401,Renewable Energy,200,7.01,1,69.7,3,B,1
STU-0461,Mechanical Engineering,1.618,ME301,Machine Design,200,7.4,1,69.8,3,F,0
STU-0244,Electrical Engineering,3.58,EE401,Renewable Energy,300,7.04,1,77.4,3,A,1
STU-0447,Mechanical Engineering,3.153,ME301,Machine Design,200,7.59,1,100.0,3,A,1
STU-0053,Electrical Engineering,2.145,EE201,Circuit Theory II,200,6.53,1,81.3,3,C,1
STU-0019,Mining Engineering,3.268,MN401,Mine Planning,200,7.23,1,97.4,3,A,1
STU-0523,Mechanical Engineering,2.758,ME301,Machine Design,400,7.28,2,91.9,3,B,1
STU-0217,Mechanical Engineering,3.104,GL201,Structural Geology,300,7.5,1,74.7,3,A,1
STU-0457,Electrical Engineering,2.775,EE401,Renewable Energy,400,6.85,1,98.0,3,F,0
STU-0295,Geological Engineering,2.817,GL201,Structural Geology,400,6.74,1,96.2,3,A,1
STU-0096,Mechanical Engineering,3.063,ME201,Thermodynamics I,400,7.09,1,74.1,3,A,1
STU-0333,Mining Engineering,2.604,MN401,Mine Planning,300,8.22,2,81.8,3,D,1
STU-0327,Electrical Engineering,2.821,EE201,Circuit Theory II,200,7.37,1,69.6,3,F,0
STU-0393,Mechanical Engineering,2.329,ME401,Finite Element Methods,400,7.88,1,63.5,3,F,0
STU-0142,Mechanical Engineering,2.944,ME201,Thermodynamics I,400,7.55,1,76.3,3,A,1
STU-0589,Geological Engineering,3.206,GL201,Structural Geology,200,6.88,1,90.6,3,D,1
STU-0254,Geological Engineering,2.164,GL201,Structural Geology,300,7.01,1,76.1,3,C,1
STU-0289,Geological Engineering,2.258,GL301,Hydrogeology,200,6.59,1,58.9,3,F,0
STU-0231,Electrical Engineering,2.667,EE301,Power Systems I,300,7.53,1,68.6,3,F,0
STU-0266,Electrical Engineering,2.458,EE401,Renewable Energy,300,6.87,1,83.1,3,F,0
STU-0396,Electrical Engineering,3.713,EE401,Renewable Energy,300,6.97,1,81.3,3,A,1
STU-0522,Geological Engineering,2.788,GL201,Structural Geology,200,7.14,1,85.2,3,B,1
STU-0202,Mining Engineering,2.151,MN301,Rock Mechanics,200,7.51,1,68.0,3,F,0
STU-0407,Mining Engineering,2.508,MN301,Rock Mechanics,400,7.74,1,63.0,3,D,1
STU-0449,Electrical Engineering,2.546,EE201,Circuit Theory II,300,7.24,1,95.8,3,F,0
STU-0234,Mechanical Engineering,2.673,ME401,Finite Element Methods,200,7.63,1,75.5,3,B,1
STU-0104,Electrical Engineering,3.604,EE401,Renewable Energy,200,7.58,1,73.9,3,A,1
STU-0412,Geological Engineering,3.78,GL301,Hydrogeology,300,6.83,1,67.9,3,A,1
STU-0497,Electrical Engineering,2.325,EE401,Renewable Energy,200,6.82,1,87.1,3,C,1
STU-0453,Electrical Engineering,3.043,EE301,Power Systems I,400,7.19,1,53.6,3,B,1
STU-0599,Electrical Engineering,2.988,EE301,Power Systems I,300,8.31,1,80.3,3,F,0
STU-0065,Mechanical Engineering,2.437,ME401,Finite Element Methods,300,8.21,3,75.6,3,F,0
STU-0563,Mining Engineering,2.317,MN401,Mine Planning,300,8.09,1,79.4,3,D,1
STU-0067,Electrical Engineering,2.735,EE401,Renewable Energy,200,7.24,2,79.6,3,D,1
STU-0576,Mechanical Engineering,2.644,ME401,Finite Element Methods,300,7.77,1,86.7,3,F,0
STU-0166,Geological Engineering,3.4,GL301,Hydrogeology,200,7.57,1,70.2,3,A,1
STU-0541,Geological Engineering,2.4,GL401,Engineering Geology,200,7.36,1,77.8,3,B,1
STU-0259,Geological Engineering,2.812,GL301,Hydrogeology,200,7.19,1,80.9,3,A,1
STU-0530,Mechanical Engineering,2.898,MN201,Introduction to Mining,300,6.39,1,90.8,2,A,1
STU-0494,Geological Engineering,3.013,EE201,Circuit Theory II,300,7.42,1,95.3,3,A,1
STU-0424,Geological Engineering,3.226,GL301,Hydrogeology,300,6.76,1,84.2,3,B,1
